Observation station,Year,Month,Day,Time [Local time],Direct solar radiation mean [W/m2]
Sodankylä Tähtelä,2010,8,14,00:00,120.0
Sodankylä Tähtelä,2010,8,15,00:00,290.4
Sodankylä Tähtelä,2010,8,16,00:00,474.0
Sodankylä Tähtelä,2010,8,17,00:00,197.6
Sodankylä Tähtelä,2010,8,18,00:00,196.8
Sodankylä Tähtelä,2010,8,19,00:00,1.5
Sodankylä Tähtelä,2010,8,20,00:00,202.1
Sodankylä Tähtelä,2010,8,21,00:00,4.0
Sodankylä Tähtelä,2010,8,22,00:00,10.5
Sodankylä Tähtelä,2010,8,23,00:00,146.4
Sodankylä Tähtelä,2010,8,24,00:00,11.5
Sodankylä Tähtelä,2010,8,25,00:00,2.8
Sodankylä Tähtelä,2010,8,26,00:00,22.3
Sodankylä Tähtelä,2010,8,27,00:00,29.6
Sodankylä Tähtelä,2010,8,28,00:00,11.8
Sodankylä Tähtelä,2010,8,29,00:00,12.1
Sodankylä Tähtelä,2010,8,30,00:00,141.6
Sodankylä Tähtelä,2010,8,31,00:00,52.9
Sodankylä Tähtelä,2011,7,1,00:00,152.8
Sodankylä Tähtelä,2011,7,2,00:00,67
Sodankylä Tähtelä,2011,7,3,00:00,181.1
Sodankylä Tähtelä,2011,7,4,00:00,464.8
Sodankylä Tähtelä,2011,7,5,00:00,229.7
Sodankylä Tähtelä,2011,7,6,00:00,143.4
Sodankylä Tähtelä,2011,7,7,00:00,253.1
Sodankylä Tähtelä,2011,7,8,00:00,300.1
Sodankylä Tähtelä,2011,7,9,00:00,349.9
Sodankylä Tähtelä,2011,7,10,00:00,280.3
Sodankylä Tähtelä,2011,7,11,00:00,303.9
Sodankylä Tähtelä,2011,7,12,00:00,71.8
Sodankylä Tähtelä,2011,7,13,00:00,88.1
Sodankylä Tähtelä,2011,7,14,00:00,355.1
Sodankylä Tähtelä,2011,7,15,00:00,392.6
Sodankylä Tähtelä,2011,7,16,00:00,198.9
Sodankylä Tähtelä,2011,7,17,00:00,51.3
Sodankylä Tähtelä,2011,7,18,00:00,33.3
Sodankylä Tähtelä,2011,7,19,00:00,229.5
Sodankylä Tähtelä,2011,7,20,00:00,472.4
Sodankylä Tähtelä,2011,7,21,00:00,253.8
Sodankylä Tähtelä,2011,7,22,00:00,142.1
Sodankylä Tähtelä,2011,7,23,00:00,109.6
Sodankylä Tähtelä,2011,7,24,00:00,0.6
Sodankylä Tähtelä,2011,7,25,00:00,243.1
Sodankylä Tähtelä,2011,7,26,00:00,73.8
Sodankylä Tähtelä,2011,7,27,00:00,193.9
Sodankylä Tähtelä,2011,7,28,00:00,1.3
Sodankylä Tähtelä,2011,7,29,00:00,183.5
Sodankylä Tähtelä,2011,7,30,00:00,48.6
Sodankylä Tähtelä,2011,7,31,00:00,479.2
Sodankylä Tähtelä,2011,8,1,00:00,424.2
Sodankylä Tähtelä,2011,8,2,00:00,308.1
Sodankylä Tähtelä,2011,8,3,00:00,244.2
Sodankylä Tähtelä,2011,8,4,00:00,186.5
Sodankylä Tähtelä,2011,8,5,00:00,107.6
Sodankylä Tähtelä,2011,8,6,00:00,165.9
Sodankylä Tähtelä,2011,8,7,00:00,104
Sodankylä Tähtelä,2011,8,8,00:00,19.9
Sodankylä Tähtelä,2011,8,9,00:00,0.5
Sodankylä Tähtelä,2011,8,10,00:00,0.4
Sodankylä Tähtelä,2011,8,11,00:00,10.7
Sodankylä Tähtelä,2011,8,12,00:00,177.9
Sodankylä Tähtelä,2011,8,13,00:00,271.6
Sodankylä Tähtelä,2011,8,14,00:00,477.8
Sodankylä Tähtelä,2011,8,15,00:00,397.3
Sodankylä Tähtelä,2011,8,16,00:00,104.9
Sodankylä Tähtelä,2011,8,17,00:00,230.5
Sodankylä Tähtelä,2011,8,18,00:00,229.7
Sodankylä Tähtelä,2011,8,19,00:00,73.2
Sodankylä Tähtelä,2011,8,20,00:00,367.6
Sodankylä Tähtelä,2011,8,21,00:00,212.5
Sodankylä Tähtelä,2011,8,22,00:00,168.7
Sodankylä Tähtelä,2011,8,23,00:00,31.7
Sodankylä Tähtelä,2011,8,24,00:00,-
-,2011,8,25,00:00,-
Sodankylä Tähtelä,2011,8,26,00:00,1.3
Sodankylä Tähtelä,2011,8,27,00:00,148.5
Sodankylä Tähtelä,2011,8,28,00:00,6
Sodankylä Tähtelä,2011,8,29,00:00,76.9
Sodankylä Tähtelä,2011,8,30,00:00,6.7
Sodankylä Tähtelä,2011,8,31,00:00,1.2
Sodankylä Tähtelä,2012,7,1,00:00,0.6
Sodankylä Tähtelä,2012,7,2,00:00,115.6
Sodankylä Tähtelä,2012,7,3,00:00,13.4
Sodankylä Tähtelä,2012,7,4,00:00,281.6
Sodankylä Tähtelä,2012,7,5,00:00,593.2
Sodankylä Tähtelä,2012,7,6,00:00,221.3
Sodankylä Tähtelä,2012,7,7,00:00,78.5
Sodankylä Tähtelä,2012,7,8,00:00,489.9
Sodankylä Tähtelä,2012,7,9,00:00,362.2
Sodankylä Tähtelä,2012,7,10,00:00,632.1
Sodankylä Tähtelä,2012,7,11,00:00,48.6
Sodankylä Tähtelä,2012,7,12,00:00,17.3
Sodankylä Tähtelä,2012,7,13,00:00,98.6
Sodankylä Tähtelä,2012,7,14,00:00,71.9
Sodankylä Tähtelä,2012,7,15,00:00,161.9
Sodankylä Tähtelä,2012,7,16,00:00,340.8
Sodankylä Tähtelä,2012,7,17,00:00,523.2
Sodankylä Tähtelä,2012,7,18,00:00,41.6
Sodankylä Tähtelä,2012,7,19,00:00,1.4
Sodankylä Tähtelä,2012,7,20,00:00,15.7
Sodankylä Tähtelä,2012,7,21,00:00,213.6
Sodankylä Tähtelä,2012,7,22,00:00,209.0
Sodankylä Tähtelä,2012,7,23,00:00,137.8
Sodankylä Tähtelä,2012,7,24,00:00,398.1
Sodankylä Tähtelä,2012,7,25,00:00,327.0
Sodankylä Tähtelä,2012,7,26,00:00,331.0
Sodankylä Tähtelä,2012,7,27,00:00,109.4
Sodankylä Tähtelä,2012,7,28,00:00,88.5
Sodankylä Tähtelä,2012,7,29,00:00,24.3
Sodankylä Tähtelä,2012,7,30,00:00,42.5
Sodankylä Tähtelä,2012,7,31,00:00,55.6
Sodankylä Tähtelä,2012,8,1,00:00,144.5
Sodankylä Tähtelä,2012,8,2,00:00,256.9
Sodankylä Tähtelä,2012,8,3,00:00,218.8
Sodankylä Tähtelä,2012,8,4,00:00,190.0
Sodankylä Tähtelä,2012,8,5,00:00,314.6
Sodankylä Tähtelä,2012,8,6,00:00,14.0
Sodankylä Tähtelä,2012,8,7,00:00,280.4
Sodankylä Tähtelä,2012,8,8,00:00,19.8
Sodankylä Tähtelä,2012,8,9,00:00,208.5
Sodankylä Tähtelä,2012,8,10,00:00,221.2
Sodankylä Tähtelä,2012,8,11,00:00,110.4
Sodankylä Tähtelä,2012,8,12,00:00,272.6
Sodankylä Tähtelä,2012,8,13,00:00,210.5
Sodankylä Tähtelä,2012,8,14,00:00,429.8
Sodankylä Tähtelä,2012,8,15,00:00,239.4
Sodankylä Tähtelä,2012,8,16,00:00,304.2
Sodankylä Tähtelä,2012,8,17,00:00,339.4
Sodankylä Tähtelä,2012,8,18,00:00,68.1
Sodankylä Tähtelä,2012,8,19,00:00,112.4
Sodankylä Tähtelä,2012,8,20,00:00,426.7
Sodankylä Tähtelä,2012,8,21,00:00,44.6
Sodankylä Tähtelä,2012,8,22,00:00,2.1
Sodankylä Tähtelä,2012,8,23,00:00,99.6
Sodankylä Tähtelä,2012,8,24,00:00,232.5
Sodankylä Tähtelä,2012,8,25,00:00,228.5
Sodankylä Tähtelä,2012,8,26,00:00,288.1
Sodankylä Tähtelä,2012,8,27,00:00,182.9
Sodankylä Tähtelä,2012,8,28,00:00,401.7
Sodankylä Tähtelä,2012,8,29,00:00,296.0
Sodankylä Tähtelä,2012,8,30,00:00,0.8
Sodankylä Tähtelä,2012,8,31,00:00,167.6
Sodankylä Tähtelä,2009,9,1,00:00,302.1
Sodankylä Tähtelä,2009,9,2,00:00,0.3
Sodankylä Tähtelä,2009,9,3,00:00,252.3
Sodankylä Tähtelä,2009,9,4,00:00,3.4
Sodankylä Tähtelä,2009,9,5,00:00,0.4
Sodankylä Tähtelä,2009,9,6,00:00,1.7
Sodankylä Tähtelä,2009,9,7,00:00,1.5
Sodankylä Tähtelä,2009,9,8,00:00,7.1
Sodankylä Tähtelä,2009,9,9,00:00,57.3
Sodankylä Tähtelä,2009,9,10,00:00,228.6
Sodankylä Tähtelä,2009,9,11,00:00,105.3
Sodankylä Tähtelä,2009,9,12,00:00,9.3
Sodankylä Tähtelä,2009,9,13,00:00,3.6
Sodankylä Tähtelä,2009,9,14,00:00,71.6
Sodankylä Tähtelä,2009,9,15,00:00,158.9
Sodankylä Tähtelä,2009,9,16,00:00,1.7
Sodankylä Tähtelä,2009,9,17,00:00,92.2
Sodankylä Tähtelä,2009,9,18,00:00,238.5
Sodankylä Tähtelä,2009,9,19,00:00,76.5
Sodankylä Tähtelä,2009,9,20,00:00,81.5
Sodankylä Tähtelä,2009,9,21,00:00,216.2
Sodankylä Tähtelä,2009,9,22,00:00,6.3
Sodankylä Tähtelä,2009,9,23,00:00,81.3
Sodankylä Tähtelä,2009,9,24,00:00,11.7
Sodankylä Tähtelä,2009,9,25,00:00,252.3
Sodankylä Tähtelä,2009,9,26,00:00,264.8
Sodankylä Tähtelä,2009,9,27,00:00,36.9
Sodankylä Tähtelä,2009,9,28,00:00,30.2
Sodankylä Tähtelä,2009,9,29,00:00,110.4
Sodankylä Tähtelä,2009,9,30,00:00,178.1
Sodankylä Tähtelä,2009,10,1,00:00,130.2
Sodankylä Tähtelä,2009,10,2,00:00,180.7
Sodankylä Tähtelä,2009,10,3,00:00,2.5
Sodankylä Tähtelä,2009,10,4,00:00,24.2
Sodankylä Tähtelä,2009,10,5,00:00,1.1
Sodankylä Tähtelä,2009,10,6,00:00,172.5
Sodankylä Tähtelä,2009,10,7,00:00,1.7
Sodankylä Tähtelä,2009,10,8,00:00,144.3
Sodankylä Tähtelä,2009,10,9,00:00,223.0
Sodankylä Tähtelä,2009,10,10,00:00,163.0
Sodankylä Tähtelä,2009,10,11,00:00,222.0
Sodankylä Tähtelä,2009,10,12,00:00,79.9
Sodankylä Tähtelä,2009,10,13,00:00,173.0
Sodankylä Tähtelä,2009,10,14,00:00,179.9
Sodankylä Tähtelä,2009,10,15,00:00,4.3
Sodankylä Tähtelä,2009,10,16,00:00,2.0
Sodankylä Tähtelä,2009,10,17,00:00,46.4
Sodankylä Tähtelä,2009,10,18,00:00,8.8
Sodankylä Tähtelä,2009,10,19,00:00,2.2
Sodankylä Tähtelä,2009,10,20,00:00,2.1
Sodankylä Tähtelä,2009,10,21,00:00,2.5
Sodankylä Tähtelä,2009,10,22,00:00,2.3
Sodankylä Tähtelä,2009,10,23,00:00,2.1
Sodankylä Tähtelä,2009,10,24,00:00,2.1
Sodankylä Tähtelä,2009,10,25,00:00,2.2
Sodankylä Tähtelä,2009,10,26,00:00,2.2
Sodankylä Tähtelä,2009,10,27,00:00,3.7
Sodankylä Tähtelä,2009,10,28,00:00,2.2
Sodankylä Tähtelä,2009,10,29,00:00,107.9
Sodankylä Tähtelä,2009,10,30,00:00,29.2
Sodankylä Tähtelä,2009,10,31,00:00,6.8
Sodankylä Tähtelä,2010,9,1,00:00,84.0
Sodankylä Tähtelä,2010,9,2,00:00,4.2
Sodankylä Tähtelä,2010,9,3,00:00,7.8
Sodankylä Tähtelä,2010,9,4,00:00,104.4
Sodankylä Tähtelä,2010,9,5,00:00,26.1
Sodankylä Tähtelä,2010,9,6,00:00,1.8
Sodankylä Tähtelä,2010,9,7,00:00,198.2
Sodankylä Tähtelä,2010,9,8,00:00,339.6
Sodankylä Tähtelä,2010,9,9,00:00,8.9
Sodankylä Tähtelä,2010,9,10,00:00,179.8
Sodankylä Tähtelä,2010,9,11,00:00,195.0
Sodankylä Tähtelä,2010,9,12,00:00,1.3
Sodankylä Tähtelä,2010,9,13,00:00,25.7
Sodankylä Tähtelä,2010,9,14,00:00,53.5
Sodankylä Tähtelä,2010,9,15,00:00,0.6
Sodankylä Tähtelä,2010,9,16,00:00,38.4
Sodankylä Tähtelä,2010,9,17,00:00,12.6
Sodankylä Tähtelä,2010,9,18,00:00,5.5
Sodankylä Tähtelä,2010,9,19,00:00,1.0
Sodankylä Tähtelä,2010,9,20,00:00,33.9
Sodankylä Tähtelä,2010,9,21,00:00,1.9
Sodankylä Tähtelä,2010,9,22,00:00,1.4
Sodankylä Tähtelä,2010,9,23,00:00,1.1
Sodankylä Tähtelä,2010,9,24,00:00,0.9
Sodankylä Tähtelä,2010,9,25,00:00,1.3
Sodankylä Tähtelä,2010,9,26,00:00,0.8
Sodankylä Tähtelä,2010,9,27,00:00,1.6
Sodankylä Tähtelä,2010,9,28,00:00,28.5
Sodankylä Tähtelä,2010,9,29,00:00,59.8
Sodankylä Tähtelä,2010,9,30,00:00,139.1
Sodankylä Tähtelä,2010,10,1,00:00,75.8
Sodankylä Tähtelä,2010,10,2,00:00,0.7
Sodankylä Tähtelä,2010,10,3,00:00,40.8
Sodankylä Tähtelä,2010,10,4,00:00,0.5
Sodankylä Tähtelä,2010,10,5,00:00,0.0
Sodankylä Tähtelä,2010,10,6,00:00,1.5
Sodankylä Tähtelä,2010,10,7,00:00,0.2
Sodankylä Tähtelä,2010,10,8,00:00,15.1
Sodankylä Tähtelä,2010,10,9,00:00,23.2
Sodankylä Tähtelä,2010,10,10,00:00,71.9
Sodankylä Tähtelä,2010,10,11,00:00,50.5
Sodankylä Tähtelä,2010,10,12,00:00,98.8
Sodankylä Tähtelä,2010,10,13,00:00,3.4
Sodankylä Tähtelä,2010,10,14,00:00,20.9
Sodankylä Tähtelä,2010,10,15,00:00,0.9
Sodankylä Tähtelä,2010,10,16,00:00,22.7
Sodankylä Tähtelä,2010,10,17,00:00,67.7
Sodankylä Tähtelä,2010,10,18,00:00,1.5
Sodankylä Tähtelä,2010,10,19,00:00,0.6
Sodankylä Tähtelä,2010,10,20,00:00,1.3
Sodankylä Tähtelä,2010,10,21,00:00,2.3
Sodankylä Tähtelä,2010,10,22,00:00,3.1
Sodankylä Tähtelä,2010,10,23,00:00,1.8
Sodankylä Tähtelä,2010,10,24,00:00,2.4
Sodankylä Tähtelä,2010,10,25,00:00,2.0
Sodankylä Tähtelä,2010,10,26,00:00,90.6
Sodankylä Tähtelä,2010,10,27,00:00,1.7
Sodankylä Tähtelä,2010,10,28,00:00,1.2
Sodankylä Tähtelä,2010,10,29,00:00,1.3
Sodankylä Tähtelä,2010,10,30,00:00,9.0
Sodankylä Tähtelä,2010,10,31,00:00,43.0
Sodankylä Tähtelä,2011,9,1,00:00,0.7
Sodankylä Tähtelä,2011,9,2,00:00,88.0
Sodankylä Tähtelä,2011,9,3,00:00,125.8
Sodankylä Tähtelä,2011,9,4,00:00,263.2
Sodankylä Tähtelä,2011,9,5,00:00,0.5
Sodankylä Tähtelä,2011,9,6,00:00,12.7
Sodankylä Tähtelä,2011,9,7,00:00,60.9
Sodankylä Tähtelä,2011,9,8,00:00,66.7
Sodankylä Tähtelä,2011,9,9,00:00,173.5
Sodankylä Tähtelä,2011,9,10,00:00,139.9
Sodankylä Tähtelä,2011,9,11,00:00,17.5
Sodankylä Tähtelä,2011,9,12,00:00,0.3
Sodankylä Tähtelä,2011,9,13,00:00,0.3
Sodankylä Tähtelä,2011,9,14,00:00,0.6
Sodankylä Tähtelä,2011,9,15,00:00,1.0
Sodankylä Tähtelä,2011,9,16,00:00,58.5
Sodankylä Tähtelä,2011,9,17,00:00,49.2
Sodankylä Tähtelä,2011,9,18,00:00,182.4
Sodankylä Tähtelä,2011,9,19,00:00,121.4
Sodankylä Tähtelä,2011,9,20,00:00,145.8
Sodankylä Tähtelä,2011,9,21,00:00,0.5
Sodankylä Tähtelä,2011,9,22,00:00,5.8
Sodankylä Tähtelä,2011,9,23,00:00,0.7
Sodankylä Tähtelä,2011,9,24,00:00,45.4
Sodankylä Tähtelä,2011,9,25,00:00,126.9
Sodankylä Tähtelä,2011,9,26,00:00,81.3
Sodankylä Tähtelä,2011,9,27,00:00,0.4
Sodankylä Tähtelä,2011,9,28,00:00,15.8
Sodankylä Tähtelä,2011,9,29,00:00,29.6
Sodankylä Tähtelä,2011,9,30,00:00,68.5
Sodankylä Tähtelä,2011,10,1,00:00,222.5
Sodankylä Tähtelä,2011,10,2,00:00,0.5
Sodankylä Tähtelä,2011,10,3,00:00,174.6
Sodankylä Tähtelä,2011,10,4,00:00,0.9
Sodankylä Tähtelä,2011,10,5,00:00,86.4
Sodankylä Tähtelä,2011,10,6,00:00,8.8
Sodankylä Tähtelä,2011,10,7,00:00,2.5
Sodankylä Tähtelä,2011,10,8,00:00,22.4
Sodankylä Tähtelä,2011,10,9,00:00,188.0
Sodankylä Tähtelä,2011,10,10,00:00,1.2
Sodankylä Tähtelä,2011,10,11,00:00,1.3
Sodankylä Tähtelä,2011,10,12,00:00,1.5
Sodankylä Tähtelä,2011,10,13,00:00,31.1
Sodankylä Tähtelä,2011,10,14,00:00,173.8
Sodankylä Tähtelä,2011,10,15,00:00,29.4
Sodankylä Tähtelä,2011,10,16,00:00,116.3
Sodankylä Tähtelä,2011,10,17,00:00,1.4
Sodankylä Tähtelä,2011,10,18,00:00,1.1
Sodankylä Tähtelä,2011,10,19,00:00,0.7
Sodankylä Tähtelä,2011,10,20,00:00,33.7
Sodankylä Tähtelä,2011,10,21,00:00,69.5
Sodankylä Tähtelä,2011,10,22,00:00,103.5
Sodankylä Tähtelä,2011,10,23,00:00,2.2
Sodankylä Tähtelä,2011,10,24,00:00,2.1
Sodankylä Tähtelä,2011,10,25,00:00,1.6
Sodankylä Tähtelä,2011,10,26,00:00,1.9
Sodankylä Tähtelä,2011,10,27,00:00,1.8
Sodankylä Tähtelä,2011,10,28,00:00,1.7
Sodankylä Tähtelä,2011,10,29,00:00,92.4
Sodankylä Tähtelä,2011,10,30,00:00,1.6
Sodankylä Tähtelä,2011,10,31,00:00,23.3
Sodankylä Tähtelä,2012,9,1,00:00,0.4
Sodankylä Tähtelä,2012,9,2,00:00,77.6
Sodankylä Tähtelä,2012,9,3,00:00,109.3
Sodankylä Tähtelä,2012,9,4,00:00,158.8
Sodankylä Tähtelä,2012,9,5,00:00,176.1
Sodankylä Tähtelä,2012,9,6,00:00,141.6
Sodankylä Tähtelä,2012,9,7,00:00,62.9
Sodankylä Tähtelä,2012,9,8,00:00,83.2
Sodankylä Tähtelä,2012,9,9,00:00,67.7
Sodankylä Tähtelä,2012,9,10,00:00,184.7
Sodankylä Tähtelä,2012,9,11,00:00,0.8
Sodankylä Tähtelä,2012,9,12,00:00,1.1
Sodankylä Tähtelä,2012,9,13,00:00,53.7
Sodankylä Tähtelä,2012,9,14,00:00,30.3
Sodankylä Tähtelä,2012,9,15,00:00,7.2
Sodankylä Tähtelä,2012,9,16,00:00,205.2
Sodankylä Tähtelä,2012,9,17,00:00,0.6
Sodankylä Tähtelä,2012,9,18,00:00,75.7
Sodankylä Tähtelä,2012,9,19,00:00,31.6
Sodankylä Tähtelä,2012,9,20,00:00,-
-,2012,9,21,00:00,-
-,2012,9,22,00:00,-
-,2012,9,23,00:00,-
-,2012,9,24,00:00,-
-,2012,9,25,00:00,-
Sodankylä Tähtelä,2012,9,26,00:00,1.3
Sodankylä Tähtelä,2012,9,27,00:00,3.7
Sodankylä Tähtelä,2012,9,28,00:00,1.1
Sodankylä Tähtelä,2012,9,29,00:00,7.4
Sodankylä Tähtelä,2012,9,30,00:00,0.5
Sodankylä Tähtelä,2012,10,1,00:00,0.4
Sodankylä Tähtelä,2012,10,2,00:00,0.4
Sodankylä Tähtelä,2012,10,3,00:00,1.5
Sodankylä Tähtelä,2012,10,4,00:00,0.2
Sodankylä Tähtelä,2012,10,5,00:00,1.5
Sodankylä Tähtelä,2012,10,6,00:00,-0.2
Sodankylä Tähtelä,2012,10,7,00:00,27.2
Sodankylä Tähtelä,2012,10,8,00:00,1.1
Sodankylä Tähtelä,2012,10,9,00:00,0.4
Sodankylä Tähtelä,2012,10,10,00:00,1
Sodankylä Tähtelä,2012,10,11,00:00,14.8
Sodankylä Tähtelä,2012,10,12,00:00,0.3
Sodankylä Tähtelä,2012,10,13,00:00,0.2
Sodankylä Tähtelä,2012,10,14,00:00,0.8
Sodankylä Tähtelä,2012,10,15,00:00,2.5
Sodankylä Tähtelä,2012,10,16,00:00,1.4
Sodankylä Tähtelä,2012,10,17,00:00,31.9
Sodankylä Tähtelä,2012,10,18,00:00,2.1
Sodankylä Tähtelä,2012,10,19,00:00,13
Sodankylä Tähtelä,2012,10,20,00:00,204.5
Sodankylä Tähtelä,2012,10,21,00:00,185.5
Sodankylä Tähtelä,2012,10,22,00:00,167.4
Sodankylä Tähtelä,2012,10,23,00:00,46.4
Sodankylä Tähtelä,2012,10,24,00:00,5.2
Sodankylä Tähtelä,2012,10,25,00:00,171.5
Sodankylä Tähtelä,2012,10,26,00:00,57.8
Sodankylä Tähtelä,2012,10,27,00:00,3.8
Sodankylä Tähtelä,2012,10,28,00:00,2.9
Sodankylä Tähtelä,2012,10,29,00:00,3.1
Sodankylä Tähtelä,2012,10,30,00:00,1.2
Sodankylä Tähtelä,2012,10,31,00:00,1.7
Sodankylä Tähtelä,2012,11,1,00:00,2.5
Sodankylä Tähtelä,2012,11,2,00:00,1.3
Sodankylä Tähtelä,2012,11,3,00:00,1
Sodankylä Tähtelä,2012,11,4,00:00,2.1
Sodankylä Tähtelä,2012,11,5,00:00,2
Sodankylä Tähtelä,2012,11,6,00:00,1.7
Sodankylä Tähtelä,2012,11,7,00:00,1.4
Sodankylä Tähtelä,2012,11,8,00:00,51.4
Sodankylä Tähtelä,2012,11,9,00:00,86.4
Sodankylä Tähtelä,2012,11,10,00:00,1.2
Sodankylä Tähtelä,2012,11,11,00:00,0.5
Sodankylä Tähtelä,2012,11,12,00:00,0.8
Sodankylä Tähtelä,2012,11,13,00:00,48.1
Sodankylä Tähtelä,2012,11,14,00:00,1.9
Sodankylä Tähtelä,2012,11,15,00:00,13.8
Sodankylä Tähtelä,2012,11,16,00:00,2
Sodankylä Tähtelä,2012,11,17,00:00,1
Sodankylä Tähtelä,2012,11,18,00:00,0.8
Sodankylä Tähtelä,2012,11,19,00:00,48
Sodankylä Tähtelä,2012,11,20,00:00,20.7
Sodankylä Tähtelä,2012,11,21,00:00,1.3
Sodankylä Tähtelä,2012,11,22,00:00,0.6
Sodankylä Tähtelä,2012,11,23,00:00,0.8
Sodankylä Tähtelä,2012,11,24,00:00,0.7
Sodankylä Tähtelä,2012,11,25,00:00,1.5
Sodankylä Tähtelä,2012,11,26,00:00,1.5
Sodankylä Tähtelä,2012,11,27,00:00,21.9
Sodankylä Tähtelä,2012,11,28,00:00,3.1
Sodankylä Tähtelä,2012,11,29,00:00,3.1
Sodankylä Tähtelä,2012,11,30,00:00,18.6
Sodankylä Tähtelä,2012,12,1,00:00,2
Sodankylä Tähtelä,2012,12,2,00:00,1.7
Sodankylä Tähtelä,2012,12,3,00:00,3.7
Sodankylä Tähtelä,2012,12,4,00:00,4.1
Sodankylä Tähtelä,2012,12,5,00:00,3.2
Sodankylä Tähtelä,2012,12,6,00:00,3.1
Sodankylä Tähtelä,2012,12,7,00:00,3.8
Sodankylä Tähtelä,2012,12,8,00:00,0
Sodankylä Tähtelä,2012,12,9,00:00,0.3
Sodankylä Tähtelä,2012,12,10,00:00,2.3
Sodankylä Tähtelä,2012,12,11,00:00,2
Sodankylä Tähtelä,2012,12,12,00:00,1.3
Sodankylä Tähtelä,2012,12,13,00:00,0.3
Sodankylä Tähtelä,2012,12,14,00:00,0.6
Sodankylä Tähtelä,2012,12,15,00:00,0.6
Sodankylä Tähtelä,2012,12,16,00:00,1.1
Sodankylä Tähtelä,2012,12,17,00:00,1.4
Sodankylä Tähtelä,2012,12,18,00:00,1.4
Sodankylä Tähtelä,2012,12,19,00:00,3.5
Sodankylä Tähtelä,2012,12,20,00:00,3.8
Sodankylä Tähtelä,2012,12,21,00:00,2.8
Sodankylä Tähtelä,2012,12,22,00:00,1.5
Sodankylä Tähtelä,2012,12,23,00:00,2.3
Sodankylä Tähtelä,2012,12,24,00:00,1.8
Sodankylä Tähtelä,2012,12,25,00:00,3.2
Sodankylä Tähtelä,2012,12,26,00:00,2.9
Sodankylä Tähtelä,2012,12,27,00:00,1
Sodankylä Tähtelä,2012,12,28,00:00,2
Sodankylä Tähtelä,2012,12,29,00:00,3.3
Sodankylä Tähtelä,2012,12,30,00:00,1.1
Sodankylä Tähtelä,2012,12,31,00:00,0.7
Sodankylä Tähtelä,2007,12,10,00:00,1.7
Sodankylä Tähtelä,2007,12,11,00:00,2.3
Sodankylä Tähtelä,2007,12,12,00:00,2.9
Sodankylä Tähtelä,2007,12,13,00:00,2.2
Sodankylä Tähtelä,2007,12,14,00:00,1.5
Sodankylä Tähtelä,2007,12,15,00:00,1.4
Sodankylä Tähtelä,2007,12,16,00:00,1.2
Sodankylä Tähtelä,2007,12,17,00:00,0.7
Sodankylä Tähtelä,2007,12,18,00:00,0.6
Sodankylä Tähtelä,2007,12,19,00:00,0.7
Sodankylä Tähtelä,2007,12,20,00:00,0.8
Sodankylä Tähtelä,2007,12,21,00:00,1.4
Sodankylä Tähtelä,2007,12,22,00:00,1.7
Sodankylä Tähtelä,2007,12,23,00:00,2.4
Sodankylä Tähtelä,2007,12,24,00:00,0.8
Sodankylä Tähtelä,2007,12,25,00:00,1.3
Sodankylä Tähtelä,2007,12,26,00:00,2.6
Sodankylä Tähtelä,2007,12,27,00:00,1.7
Sodankylä Tähtelä,2007,12,28,00:00,0.7
Sodankylä Tähtelä,2007,12,29,00:00,1.6
Sodankylä Tähtelä,2007,12,30,00:00,1.1
Sodankylä Tähtelä,2007,12,31,00:00,1.6
Sodankylä Tähtelä,2008,1,1,00:00,4.2
Sodankylä Tähtelä,2008,1,2,00:00,3.1
Sodankylä Tähtelä,2008,1,3,00:00,2.7
Sodankylä Tähtelä,2008,1,4,00:00,2.2
Sodankylä Tähtelä,2008,1,5,00:00,3.4
Sodankylä Tähtelä,2008,1,6,00:00,3.9
Sodankylä Tähtelä,2008,1,7,00:00,3.5
Sodankylä Tähtelä,2008,1,8,00:00,-
-,2008,1,9,00:00,-
Sodankylä Tähtelä,2008,1,10,00:00,1.6
Sodankylä Tähtelä,2008,1,11,00:00,1.1
Sodankylä Tähtelä,2008,1,12,00:00,1.8
Sodankylä Tähtelä,2008,1,13,00:00,1.6
Sodankylä Tähtelä,2008,1,14,00:00,4.8
Sodankylä Tähtelä,2008,1,15,00:00,1.7
Sodankylä Tähtelä,2008,1,16,00:00,1.1
Sodankylä Tähtelä,2008,1,17,00:00,1.5
Sodankylä Tähtelä,2008,1,18,00:00,3.6
Sodankylä Tähtelä,2008,1,19,00:00,0.8
Sodankylä Tähtelä,2008,1,20,00:00,1.9
Sodankylä Tähtelä,2008,1,21,00:00,-
-,2008,1,22,00:00,-
Sodankylä Tähtelä,2008,1,23,00:00,28.1
Sodankylä Tähtelä,2008,1,24,00:00,2.3
Sodankylä Tähtelä,2008,1,25,00:00,3.5
Sodankylä Tähtelä,2008,1,26,00:00,4.5
Sodankylä Tähtelä,2008,1,27,00:00,56
Sodankylä Tähtelä,2008,1,28,00:00,33
Sodankylä Tähtelä,2008,1,29,00:00,24.3
Sodankylä Tähtelä,2008,1,30,00:00,51.4
Sodankylä Tähtelä,2008,1,31,00:00,2.6
Sodankylä Tähtelä,2008,2,1,00:00,1.9
Sodankylä Tähtelä,2008,2,2,00:00,1.2
Sodankylä Tähtelä,2008,2,3,00:00,2.7
